mod_id,name_cn,local_name_en,notes,tags,nexus_url,title_en,author,category,thumbnail,nexus_requirements,version,last_updated,mod_downloads,category_cn,summary
169,时间暂停,timeSpeed,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/169,TimeSpeed,cantorsdust and Pathoschild,3,https://staticdelivery.nexusmods.com/mods/1303/images/169/169-1641856567-2109968487.png,,,2025/9/12,1.1M,游戏机制,Control the flow of time in the game: speed it up
20661,合作档时间暂停,WAIT,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/20661,WAIT - Refined Multiplayer Time Pause,aurpine,3,https://staticdelivery.nexusmods.com/mods/1303/images/20661/20661-1711003691-1606336956.jpeg,,,2024/3/22,17.4K,游戏机制,Configurable mod that simulates normal time pausing in multiplayer games. Compatible with Stardew 1.6. Includes optional cheats.
16031,保持联络,Keep In Touch,,#各种各样的|#必下mod,https://www.nexusmods.com/stardewvalley/mods/16031,Keep In Touch,Itivuttakam,2,https://staticdelivery.nexusmods.com/mods/1303/images/16031/16031-1679942951-703966524.png,,,2025/3/30,30.6K,各种各样的,为农夫添加来自城市的各种对象的信件，增强与外界的联系感。<br />Add mails from outside the Pelican Town
15497,浪漫的情书,Romantic love letters,,#扩展|#必下mod,https://www.nexusmods.com/stardewvalley/mods/15497,Romantic love letters,Liaodonghe,27,https://staticdelivery.nexusmods.com/mods/1303/images/15497/15497-1763906544-1365904882.png,,,2025/11/24,194.5K,扩展,With this mod
16892,更多信件,Life in Pelican Town,,#各种各样的|#必下mod,https://www.nexusmods.com/stardewvalley/mods/16892,More letters - Life in Pelican Town,Itivuttakam,2,https://staticdelivery.nexusmods.com/mods/1303/images/16892/16892-1685641066-1095669346.png,,,2023/7/3,21.2K,各种各样的,12位青年的生活日常来信。他们会和你说些什么呢？
27043,浪漫收入,Romantic Revenue,,#各种各样的|#婚姻|#必下mod,https://www.nexusmods.com/stardewvalley/mods/27043,Romantic Revenue,Astraios911,2,https://staticdelivery.nexusmods.com/mods/1303/images/27043/27043-1727041125-465124168.png,,,2024/9/27,64.1K,各种各样的,This mod makes your spouse give you a portion of their income every month.
10287,更好的友谊,,,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/10287,Better Friendship,Urbanyeti,3,https://staticdelivery.nexusmods.com/mods/1303/images/10287/10287-1639376641-712824772.png,,,2024/11/13,334.7K,游戏机制,Adds thought bubbles over villagers to indicate their favorite gifts from your inventory and when they'd like to talk.
1738,永远的朋友,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/1738,Friends Forever,Isaac S,3,https://staticdelivery.nexusmods.com/mods/1303/images/1738/1738-1514862678-1361153506.png,,,2019/6/6,1.4M,游戏机制,Removes friendship decay from the game! Requires SMAPI 2.11+.
2544,佳能友好对话,Canon-Friendly Dialogue Expansion,,#对话|#必下mod,https://www.nexusmods.com/stardewvalley/mods/2544,Canon-Friendly Dialogue Expansion,Ben and WitchWeed,20,https://staticdelivery.nexusmods.com/mods/1303/images/2544/2544-1532238548-2030469797.png,,,2025/10/9,1.9M,对话,Adds about 4200 new lines of dialogue across all 34 characters who have a heart level.
12457,来农舍参观,Farmhouse Visits,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/12457,Farmhouse Visits,mistyspring,3,https://staticdelivery.nexusmods.com/mods/1303/images/12457/12457-1655096960-1314944583.png,,,2024/10/23,115.6K,游戏机制,Allows NPCs to visit your farmhouse
29931,塞巴斯蒂安来信,Letters from Sebastian,,#人物,https://www.nexusmods.com/stardewvalley/mods/29931,Letters from Sebastian,J4ZMIN,5,https://staticdelivery.nexusmods.com/mods/1303/images/29931/29931-1733627488-993279607.png,,,2025/3/4,16.8K,人物,Adds custom mail and gifts from Sebastian at each heart level. As you progress through heart levels with Sebastian
22714,约会之夜,Date Night Redux,,#活动|#必下mod,https://www.nexusmods.com/stardewvalley/mods/22714,Date Night Redux,Agent Lyoko - original mod by LiveOnSUPERT,18,https://staticdelivery.nexusmods.com/mods/1303/images/22714/22714-1713494221-695771954.png,,,2025/10/6,497.4K,活动,Go on dates after marriage with your spouse(s)! An updated version of Date Night that works on 1.6. Requires Stardew Valley 1.6.4+.
23614,电商购物,joja Express-,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/23614,Joja Express,OFTS_CQM and Yuxuan,3,https://staticdelivery.nexusmods.com/mods/1303/images/23614/23614-1714791671-2044668119.png,,,2024/12/6,8.7K,游戏机制,Do you like online shopping? This mod adds an online shopping service provided by Joja Market. You can buy whatever you want from the online market and they will be automatically delivered after a short time.
6833,高亮小桶罐头瓶-遗漏高亮显示,Highlighted Jars,,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/6833,Highlighted Jars,Annosz,3,https://staticdelivery.nexusmods.com/mods/1303/images/6833/6833-1600011203-1804235104.png,,,2024/10/18,28.4K,游戏机制,Jars
17773,作物缺水气泡,Crop Watering Bubbles,,#农作物|#必下mod,https://www.nexusmods.com/stardewvalley/mods/17773,Crop Watering Bubbles,aedenthorn,14,https://staticdelivery.nexusmods.com/mods/1303/images/17773/17773-1691692525-1906841428.png,,,2025/10/21,19.5K,农作物,Causes unwatered crops to show their need for water via emotes on interval or key press. Optionally only trigger when the farmer is holding a watering can.
1089,快速动画,Fast Animations,,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/1089,Fast Animations,Pathoschild,3,,,,2025/10/27,1.5M,游戏机制,Speed up many animations in the game (like breaking geodes or eating). Optionally configure the speed for each animation.
10487,更好的出货箱,Better Shipping Bin,,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/10487,Better Shipping Bin,MindMeltMax,3,https://staticdelivery.nexusmods.com/mods/1303/images/10487/10487-1640972423-172835125.png,,,2025/7/29,196.4K,游戏机制,Allows you to retrieve items shipped from the shipping bin
20738,用镰刀收割作物,,,#音频|#必下mod,https://www.nexusmods.com/stardewvalley/mods/20738,Yet Another Harvest With Scythe Mod-chinese,San,12,https://staticdelivery.nexusmods.com/mods/1303/images/20738/20738-1711025504-1151836222.png,,,2024/4/1,14.6K,音频,机翻
7409,待办事项,To-Dew,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/7409,To-Dew,Jamie Taylor,10,https://staticdelivery.nexusmods.com/mods/1303/images/7409/7409-1609272743-1331915001.png,,,2025/12/1,859.8K,用户界面,An in-game to-do list.
9833,身临其境的配偶,,,#人物|#必下mod,https://www.nexusmods.com/stardewvalley/mods/9833,Immersive Spouses (Chinese Translation),Anonymous,5,https://staticdelivery.nexusmods.com/mods/1303/images/9833/9833-1633537595-655459555.png,,,2024/4/16,96.5K,人物,沉浸式配偶的汉化翻译。为你的伴侣增加婚后日程及相应对话，使其更加富有个性。
29332,水电费,Department of Energy and Water Bills DEWB,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/29332,Department of Energy and Water Bills DEWB,13midnight,3,https://staticdelivery.nexusmods.com/mods/1303/images/29332/29332-1731356818-674333806.png,,,2025/9/4,3.9K,游戏机制,Don't summon the wrath of the collections department.
33400,夜市扩展,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/33400,Night Market Expansion,chocolatte12,27,https://staticdelivery.nexusmods.com/mods/1303/images/33400/33400-1745220192-506067708.png,,,2025/5/11,49.1K,扩展,Adds more vendors to the Night Market.
27049,野面粉,,,#项目,https://www.nexusmods.com/stardewvalley/mods/27049,Wildflour's Atelier Goods - An Artisan Goods Expansion,Wildflourmods,15,https://staticdelivery.nexusmods.com/mods/1303/images/27049/27049-1744039622-1012231306.png,,,2025/8/6,187.7K,项目,An all in one artisan good expansion mod. Add as many or as few categories as you like to run the atelier (shop) of your dreams. Adds items such as baked goods
19508,聚宝盆作物,,,#农作物,https://www.nexusmods.com/stardewvalley/mods/19508,Cornucopia - More Crops,Cornucopia,14,https://staticdelivery.nexusmods.com/mods/1303/images/19508/19508-1710246805-919654723.png,,,2025/11/19,496.5K,农作物,Adds more vanilla-style crops
20290,聚宝盆花朵,,,#农作物,https://www.nexusmods.com/stardewvalley/mods/20290,Cornucopia - More Flowers,Cornucopia,14,https://staticdelivery.nexusmods.com/mods/1303/images/20290/20290-1710604648-152943893.png,,,2025/11/19,365.5K,农作物,Adds more flowers
24842,聚宝盆机器,,,#项目,https://www.nexusmods.com/stardewvalley/mods/24842,Cornucopia - Artisan Machines,Cornucopia,15,https://staticdelivery.nexusmods.com/mods/1303/images/24842/24842-1717854227-1520744239.png,,,2025/11/23,330.5K,项目,Adds a variety of artisan machines and goods
20340,聚宝盆种植,,,#农作物,https://www.nexusmods.com/stardewvalley/mods/20340,Growable Forage and Crop Bushes,Cornucopia,14,https://staticdelivery.nexusmods.com/mods/1303/images/20340/20340-1708809312-1644448465.png,,,2024/12/10,99.9K,农作物,A configurable mod that adds a few new crops to grow vanilla forage items
28324,宝石群岛,Gem Isles - Continued,,#地点,https://www.nexusmods.com/stardewvalley/mods/28324,Gem Isles - Continued,aedenthorn,16,https://staticdelivery.nexusmods.com/mods/1303/images/28324/28324-1727996753-658727035.jpeg,,,2024/12/29,3.5K,地点,The Gem Sea comes alive with this mod that creates an endless horizon of islands generated randomly every day.<br /><br />Originally created by aedenthorn
9695,学校,Little Red School House,,#地点,https://www.nexusmods.com/stardewvalley/mods/9695,Little Red School House,xiddav,16,https://staticdelivery.nexusmods.com/mods/1303/images/9695/9695-1765232682-962735920.png,,,2025/12/8,398.9K,地点,Russel Elementary. Home of the Soaring Pelicans.<br /><br />The old School House needs fixed before students can return to class.
32870,税收,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/32870,Another Tax Mod,BladeOfGrass445,3,https://staticdelivery.nexusmods.com/mods/1303/images/32870/32870-1743630075-1958072177.jpeg,,,2025/4/8,2.0K,游戏机制,Adds a Tax System to Stardew Valley. Featuring the dreaded Income Tax
6372,水族馆,,,#地图,https://www.nexusmods.com/stardewvalley/mods/6372,Stardew Aquarium,Project Stardew Aquarium,21,https://staticdelivery.nexusmods.com/mods/1303/images/6372/6372-1593465988-1304194066.png,,,2025/2/28,329.2K,地图,Stardew Aquarium adds an Aquarium to Stardew Valley. Here you can donate your fish to animated tanks for rewards. Includes a large new beach location with new custom shops.
22743,炼金术,,扩展类,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/22743,Alchemistry - A Witchy Gameplay Expansion Mod,Morghoula,3,https://staticdelivery.nexusmods.com/mods/1303/images/22743/22743-1739478209-1734255043.png,,,2025/11/4,90.4K,游戏机制,An alchemy-driven gameplay expansion mod that introduces new crops
14510,观鸟,,,#牲畜和动物,https://www.nexusmods.com/stardewvalley/mods/14510,Bird overhaul - Ornithologist's Guild - Nests and feeders and more,ivylovesbirds,7,https://staticdelivery.nexusmods.com/mods/1303/images/14510/14510-1720471679-283535337.png,,,2025/12/17,75.3K,牲畜和动物,Ornithologist's Guild brings a totally new birding experience to Stardew Valley
22199,考古,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/22199,Archaeology Skill for 1.6,MoonSlime,3,https://staticdelivery.nexusmods.com/mods/1303/images/22199/22199-1712715337-1842371931.png,,,2025/11/27,119.8K,游戏机制,A rewrite for a skill and general content based around the digging and panning mechanics
21381,地图传送,,,#作弊,https://www.nexusmods.com/stardewvalley/mods/21381,Stardew Valley Map Teleport,Richard2091,11,https://staticdelivery.nexusmods.com/mods/1303/images/21381/21381-1711795260-1528000378.png,,,2024/3/30,105.5K,作弊,Teleport on the map with one click.
25279,地图传送,,,#作弊,https://www.nexusmods.com/stardewvalley/mods/25279,Map Teleport For Expansions,hlyvia,11,https://staticdelivery.nexusmods.com/mods/1303/images/25279/25279-1718728440-1395134607.png,,,2024/12/11,166.9K,作弊,This mod is based on aedenthorn's(https://www.nexusmods.com/stardewvalley/mods/7675) and Richard2091's(https://www.nexusmods.com/stardewvalley/mods/21381) map teleporting mod.<br />Compatible with 1.6 &amp; SVE &amp; RSV &amp; ES.
31344,NPC传送,,,#作弊,https://www.nexusmods.com/stardewvalley/mods/31344,Simple Teleport To NPCs,daitsuku,11,https://staticdelivery.nexusmods.com/mods/1303/images/31344/31344-1745852461-1508925992.png,,,2025/4/28,25.2K,作弊,This mod allows players to teleport to NPCs
22538,沉浸式配偶,,,#人物|#婚姻,https://www.nexusmods.com/stardewvalley/mods/22538,Immersive Spouses for 1.6,aveii,5,https://staticdelivery.nexusmods.com/mods/1303/images/22538/22538-1713135707-640335917.png,,,2024/10/10,152.8K,人物,A fix for the Immersive Spouses mod that makes the spouses not get stuck at the bus stop because of 1.6's changes to the size of the bus stop.
18972,沉浸式家庭,,,#活动|#婚姻,https://www.nexusmods.com/stardewvalley/mods/18972,Immersive Family- A Children's Events Expansion,xiaoleiwen,18,https://staticdelivery.nexusmods.com/mods/1303/images/18972/18972-1699249548-178478605.jpeg,,,2025/11/5,295.8K,活动,35 new events and over 340 additional NPC dialogues centered around your children
20685,连续开晶球,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/20685,Auto Break Geode,weizinai,3,https://staticdelivery.nexusmods.com/mods/1303/images/20685/20685-1715830665-572194304.png,,,2025/4/28,53.7K,游戏机制,Allows you to automatically break geode.
8526,npc主动表白,,,#活动|#婚姻,https://www.nexusmods.com/stardewvalley/mods/8526,Reverse Proposal,GreenOnion24,18,https://staticdelivery.nexusmods.com/mods/1303/images/8526/8526-1618471244-1167668185.jpeg,,,2024/6/21,179.4K,活动,This mod is like the reverse proposal of datable NPC to the farmer. They will ask the Farmer to be their Boyfriend/Girlfriend.
2072,光线过度,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/2072,Dynamic Night Time,KNakamura,3,https://staticdelivery.nexusmods.com/mods/1303/images/2072/2072-1524440937-751747441.png,,,2024/5/13,721.2K,游戏机制,This mod gives Stardew Valley a more dynamic daylight cycle
93,CJB拿取物品,,,#作弊,https://www.nexusmods.com/stardewvalley/mods/93,CJB Item Spawner,CJBok and Pathoschild,11,https://staticdelivery.nexusmods.com/mods/1303/images/93/93-1604102595-721584267.png,,,2025/7/28,7.0M,作弊,An easy-to-use in-game item spawner menu.
5,CJB显示售价,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/5,CJB Show Item Sell Price,CJBok and Pathoschild,10,https://staticdelivery.nexusmods.com/mods/1303/images/5-0-1457390293.gif,,,2025/7/28,2.4M,用户界面,See the sell price of items in your inventory.
4,CJB无限体力生命,,,#作弊,https://www.nexusmods.com/stardewvalley/mods/4,CJB Cheats Menu,CJBok and Pathoschild,11,https://staticdelivery.nexusmods.com/mods/1303/images/4-0-1457716661.gif,,,2025/7/28,9.1M,作弊,A simple in-game cheats menu with lots of cheats.
37571,宠物互动,,,#宠物和马,https://www.nexusmods.com/stardewvalley/mods/37571,Pet Interaction Redux,jahangmar,8,https://staticdelivery.nexusmods.com/mods/1303/images/37571/37571-1757745362-1947092248.png,,,2025/10/26,3.6K,宠物/马,Your pet follows you through the town and plays fetch with you. It might get distracted by birds and doesn't like your watering can.
36886,额外烹饪,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/36886,The Act of Cooking - a Love of Cooking addon,Kanadeyoru,3,https://staticdelivery.nexusmods.com/mods/1303/images/36886/36886-1757622184-2126241105.png,,,2025/9/28,19.1K,游戏机制,Instead of just picking a recipe and instantly making it
